"","year","chinook","pod","heading","whales","sot.n","tot.time","rolling","cartwheel","breach","pecslap","dorsal.slap","tailslap","other.perc","spyhop","tide","tot.breach","tot.perc","pwm","bwm","swm","npods"
"207",2002,1.56,"K","NS",23,NA,71,1,0,1,0,0,12,4,2,"flood",1,16,0.00979791794243723,0.000612369871402327,0.00122473974280465,1
"208",2002,1.56,"J","S",14,0.57,16,1,0,7,0,0,15,0,1,"ebb",7,15,0.0669642857142857,0.03125,0.00446428571428571,1
"209",2002,1.56,"JKL","N",49,0.31,29,0,2,7,0,0,15,1,4,"flood",9,16,0.0112596762843068,0.00633356790992259,0.00281491907107671,3
"210",2002,1.56,"K","N",18,0.06,8,0,1,1,0,0,2,0,1,"slack",2,2,0.0138888888888889,0.0138888888888889,0.00694444444444444,1
"211",2002,1.56,"JKL","N",36,1.64,76,0,0,3,0,0,0,3,0,"slack",3,3,0.00109649122807018,0.00109649122807018,0,3
"212",2002,1.56,"JK","N",38,0.61,40,2,0,6,2,0,4,0,2,"flood",6,6,0.00394736842105263,0.00394736842105263,0.00131578947368421,2
"213",2002,1.56,"K","S",19,0.47,21,0,0,0,0,0,1,0,0,"ebb",0,1,0.0025062656641604,0,0,1
"214",2002,1.56,"JKL","NS",29,NA,70,9,0,10,0,0,22,0,12,"flood",10,22,0.0108374384236453,0.00492610837438424,0.00591133004926108,3
"215",2002,1.56,"KL","S",42,1.24,64,0,0,4,0,0,6,0,1,"flood",4,6,0.00223214285714286,0.00148809523809524,0.00037202380952381,2
"216",2002,1.56,"JK","N",21,0.1,17,0,0,0,0,0,10,0,0,"flood",0,10,0.0280112044817927,0,0,2
"217",2002,1.56,"K","N",23,1.13,46,0,0,3,0,0,12,0,0,"flood",3,12,0.0113421550094518,0.00283553875236295,0,1
"218",2002,1.56,"KL","S",28,1.14,85,0,0,0,0,0,0,1,0,"flood",0,1,0.000420168067226891,0,0,2
"219",2002,1.56,"L","N",14,2.43,41,1,0,0,2,1,31,0,4,"flood",0,34,0.0592334494773519,0,0.00696864111498258,1
"220",2002,1.56,"L","S",16,0.5,16,0,0,2,0,0,1,0,0,"slack",2,1,0.00390625,0.0078125,0,1
"221",2002,1.56,"L","NS",4,NA,24,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"222",2002,1.56,"J",NA,20,NA,73,11,0,5,3,0,17,1,3,"ebb",5,21,0.0143835616438356,0.00342465753424658,0.00205479452054795,1
"223",2002,1.56,"JK","N",38,0.24,32,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"224",2002,1.56,"L","N",6,0.17,15,1,0,2,0,0,18,1,2,"ebb",2,19,0.211111111111111,0.0222222222222222,0.0222222222222222,1
"225",2002,1.56,"JK","N",32,1.47,60,2,1,4,1,1,21,0,3,"ebb",5,23,0.0119791666666667,0.00260416666666667,0.0015625,2
"226",2002,1.56,"K","S",18,0.11,17,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.00326797385620915,1
"227",2002,1.56,"J","S",18,0.33,15,0,1,3,0,0,6,0,1,"ebb",4,6,0.0222222222222222,0.0148148148148148,0.0037037037037037,1
"228",2002,1.56,"L","NS",2,NA,7,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"229",2002,1.56,"L","S",13,NA,22,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.0034965034965035,1
"230",2002,1.56,"J","N",19,0.26,12,0,0,2,0,0,2,0,1,"flood",2,2,0.0087719298245614,0.0087719298245614,0.0043859649122807,1
"231",2002,1.56,NA,"S",20,0.5,26,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,NA
"232",2002,1.56,"KL","NS",39,NA,110,3,0,2,0,0,42,0,0,"flood",2,42,0.00979020979020979,0.000466200466200466,0,2
"233",2002,1.56,"K","N",17,3.88,81,0,0,7,0,0,1,0,0,"flood",7,1,0.000726216412490922,0.00508351488743646,0,1
"234",2002,1.56,NA,"SN",34,NA,14,2,0,0,4,0,8,1,1,"flood",0,13,0.0273109243697479,0,0.00210084033613445,NA
"235",2002,1.56,"L","NS",9,NA,91,0,0,6,0,0,0,2,0,"flood",6,2,0.00244200244200244,0.00732600732600733,0,1
"236",2002,1.56,"L","S",6,NA,4,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"237",2002,1.56,"KL","NS",34,NA,63,1,7,16,1,0,77,2,3,"flood",23,80,0.0373482726423903,0.0107376283846872,0.00140056022408964,2
"238",2002,1.56,"L","S",8,1.13,17,0,0,0,0,0,2,0,0,"ebb",0,2,0.0147058823529412,0,0,1
"239",2002,1.56,"L","NS",2,NA,18,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"240",2002,1.56,"JL","N",39,NA,50,0,1,0,0,1,13,0,6,"flood",1,14,0.00717948717948718,0.000512820512820513,0.00307692307692308,2
"241",2002,1.56,"KL","S",37,0.76,35,1,2,0,0,0,10,0,1,"ebb",2,10,0.00772200772200772,0.00154440154440154,0.000772200772200772,2
"242",2002,1.56,"K","N",15,0.2,18,2,7,7,0,0,55,0,0,"flood",14,55,0.203703703703704,0.0518518518518519,0,1
"243",2002,1.56,"JKL","N",29,2.28,82,5,13,3,12,0,45,0,19,"flood",16,57,0.0239697224558452,0.00672834314550042,0.00798990748528175,3
"244",2002,1.56,"L","S",18,1.28,31,0,0,0,0,0,3,0,0,"ebb",0,3,0.0053763440860215,0,0,1
"245",2002,1.56,"L","N",8,2.25,30,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"246",2002,1.56,"JK","S",24,NA,20,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,2
"247",2002,1.56,"JKL","N",50,0.68,48,1,3,5,2,0,40,0,7,"flood",8,42,0.0175,0.00333333333333333,0.00291666666666667,3
"248",2002,1.56,"JKL","N",43,1.6,114,5,3,1,12,0,54,4,17,"slack",4,70,0.0142798857609139,0.000815993472052224,0.00346797225622195,3
"249",2002,1.56,"L","NS",1,NA,26,0,0,0,0,0,1,0,0,"flood",0,1,0.0384615384615385,0,0,1
"250",2002,1.56,"L","NS",4,NA,20,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"251",2002,1.56,"JK","N",23,0.48,22,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00197628458498024,0,2
"252",2002,1.56,"K","S",16,0.69,32,0,0,2,0,0,1,0,0,"slack",2,1,0.001953125,0.00390625,0,1
"253",2002,1.56,"L","NS",1,NA,3,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"254",2002,1.56,"JK","N",22,0.5,21,0,1,2,3,0,5,0,1,"flood",3,8,0.0173160173160173,0.00649350649350649,0.00216450216450216,2
"255",2002,1.56,"J","NS",1,NA,12,0,0,0,0,0,1,0,0,"flood",0,1,0.0833333333333333,0,0,1
"256",2002,1.56,"JKL","N",45,0.29,31,2,1,4,1,2,20,2,4,"flood",5,25,0.017921146953405,0.003584229390681,0.0028673835125448,3
"257",2002,1.56,"L","N",9,0.78,23,0,0,0,0,0,1,0,0,"flood",0,1,0.00483091787439614,0,0,1
"258",2002,1.56,"L","N",8,0.13,26,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"259",2002,1.56,"L","S",8,0.75,16,0,3,5,2,0,11,0,1,"flood",8,13,0.1015625,0.0625,0.0078125,1
"260",2002,1.56,"L","SN",4,NA,10,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"261",2002,1.56,"L","S",35,3.2,122,0,0,3,0,0,5,2,1,"flood",3,7,0.00163934426229508,0.000702576112412178,0.000234192037470726,1
"262",2002,1.56,"L","N",2,0.5,20,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"263",2002,1.56,"JL","S",28,0.64,32,0,1,6,0,0,0,0,0,"flood",7,0,0,0.0078125,0,2
"264",2002,1.56,"K","NS",11,2.36,55,2,1,1,0,0,3,0,0,"flood",2,3,0.00495867768595041,0.00330578512396694,0,1
"265",2002,1.56,"K","N",1,NA,14,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"266",2002,1.56,"L","NS",21,NA,64,0,0,4,0,0,0,0,1,"ebb",4,0,0,0.00297619047619048,0.000744047619047619,1
"267",2002,1.56,"JKL","S",39,0.41,25,0,0,3,0,0,7,0,0,"flood",3,7,0.00717948717948718,0.00307692307692308,0,3
"268",2002,1.56,"JKL","NS",22,NA,22,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,3
"269",2002,1.56,"JKL","N",16,0.06,28,0,0,0,0,0,0,0,1,"ebb",0,0,0,0,0.00223214285714286,3
"270",2002,1.56,"JKL","N",37,0.3,14,0,0,1,0,0,0,0,0,"slack",1,0,0,0.00193050193050193,0,3
"271",2002,1.56,"JKL","SN",NA,NA,30,0,0,0,0,0,0,0,0,"slack",0,0,NA,NA,NA,3
"272",2002,1.56,"L","S",13,0.54,15,0,0,2,0,0,1,0,0,"slack",2,1,0.00512820512820513,0.0102564102564103,0,1
"273",2002,1.56,"JL","N",37,0.41,22,0,0,1,0,0,5,0,2,"flood",1,5,0.00614250614250614,0.00122850122850123,0.00245700245700246,2
"274",2002,1.56,"JL","S",39,0.18,14,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"275",2002,1.56,"JKL","N",48,0.29,22,0,0,0,1,0,4,0,0,"flood",0,5,0.00473484848484848,0,0,3
"276",2002,1.56,"L","N",18,0.56,30,1,0,0,0,0,10,0,0,"flood",0,10,0.0185185185185185,0,0,1
"277",2002,1.56,"L","S",20,0.15,18,0,0,0,0,0,3,0,3,"flood",0,3,0.00833333333333333,0,0.00833333333333333,1
"278",2002,1.56,"JKL","N",34,0.29,52,0,0,0,1,0,2,0,0,"flood",0,3,0.00169683257918552,0,0,3
"279",2002,1.56,"L","N",5,2.2,21,0,0,0,0,0,1,0,0,"flood",0,1,0.00952380952380952,0,0,1
"280",2003,1.54,"J","N",23,2.22,77,1,0,1,0,3,15,0,1,"slack",1,18,0.0101637492941841,0.000564652738565782,0.000564652738565782,1
"281",2003,1.54,"J","N",17,2.65,68,9,1,3,0,0,2,0,1,"slack",4,2,0.00173010380622837,0.00346020761245675,0.000865051903114187,1
"282",2003,1.54,"J","NS",13,NA,31,3,1,11,8,0,18,0,4,"ebb",12,26,0.0645161290322581,0.0297766749379653,0.00992555831265509,1
"283",2003,1.54,"J","NS",9,NA,40,4,2,2,6,1,22,0,7,"ebb",4,29,0.0805555555555556,0.0111111111111111,0.0194444444444444,1
"284",2003,1.54,"J","S",9,0.22,10,0,0,0,0,0,0,1,0,"flood",0,1,0.0111111111111111,0,0,1
"285",2003,1.54,"J","N",17,1.53,36,1,1,0,2,0,12,0,2,"flood",1,14,0.0228758169934641,0.00163398692810458,0.00326797385620915,1
"286",2003,1.54,"J","N",15,1.2,26,1,0,2,2,0,0,0,0,"slack",2,2,0.00512820512820513,0.00512820512820513,0,1
"287",2003,1.54,"J","N",11,0.36,14,0,0,1,0,0,1,0,1,"flood",1,1,0.00649350649350649,0.00649350649350649,0.00649350649350649,1
"288",2003,1.54,"J","N",11,0.09,13,0,0,0,0,0,1,0,0,"flood",0,1,0.00699300699300699,0,0,1
"289",2003,1.54,"J","NS",12,NA,7,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"290",2003,1.54,"J","N",14,0.07,19,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"291",2003,1.54,"J","S",14,0.07,18,0,0,0,1,0,3,0,2,"flood",0,4,0.0158730158730159,0,0.00793650793650794,1
"292",2003,1.54,"J","N",22,0.05,27,0,0,0,0,0,0,1,0,"ebb",0,1,0.00168350168350168,0,0,1
"293",2003,1.54,"J","S",22,0.05,14,1,0,0,3,0,1,0,1,"flood",0,4,0.012987012987013,0,0.00324675324675325,1
"294",2003,1.54,"J","N",22,0.05,20,0,0,0,0,0,0,1,0,"flood",0,1,0.00227272727272727,0,0,1
"295",2003,1.54,"J","NS",14,NA,43,0,0,38,0,0,0,4,7,"flood",38,4,0.00664451827242525,0.0631229235880399,0.0116279069767442,1
"296",2003,1.54,"J","N",14,1.21,59,1,0,1,2,0,4,0,5,"flood",1,6,0.00726392251815981,0.00121065375302663,0.00605326876513317,1
"297",2003,1.54,"J","S",13,0.23,19,0,0,5,0,0,9,0,0,"flood",5,9,0.0364372469635627,0.0202429149797571,0,1
"298",2003,1.54,"J","N",22,0.41,22,0,0,1,0,0,3,0,1,"slack",1,3,0.00619834710743802,0.00206611570247934,0.00206611570247934,1
"299",2003,1.54,"JK","N",26,0.31,31,0,1,24,0,0,3,6,3,"ebb",25,9,0.011166253101737,0.0310173697270471,0.00372208436724566,2
"300",2003,1.54,"JK","N",28,0.61,26,2,0,5,0,2,2,1,0,"ebb",5,5,0.00686813186813187,0.00686813186813187,0,2
"301",2003,1.54,"JK","N",33,0.42,29,2,1,4,1,0,21,1,1,"ebb",5,23,0.0240334378265413,0.00522466039707419,0.00104493207941484,2
"302",2003,1.54,"JK","S",21,0.24,12,0,1,0,0,0,1,1,0,"flood",1,2,0.00793650793650794,0.00396825396825397,0,2
"303",2003,1.54,"JKL","NS",NA,NA,3,0,0,0,0,0,1,0,0,"flood",0,1,NA,NA,NA,3
"304",2003,1.54,"JK","NS",NA,NA,13,0,0,0,0,0,0,1,1,"flood",0,1,NA,NA,NA,2
"305",2003,1.54,"L","S",11,0.27,12,0,0,1,0,0,0,1,0,"flood",1,1,0.00757575757575758,0.00757575757575758,0,1
"306",2003,1.54,"JKL","N",51,0.45,49,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,3
"307",2003,1.54,"L",NA,22,0.05,26,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"308",2003,1.54,"L","S",10,1,77,0,0,4,0,0,4,0,0,"flood",4,4,0.00519480519480519,0.00519480519480519,0,1
"309",2003,1.54,"JKL","S",31,0.16,14,0,0,4,0,0,0,0,0,"ebb",4,0,0,0.00921658986175115,0,3
"310",2003,1.54,"JK","NS",10,NA,28,0,3,8,0,0,10,1,2,"flood",11,11,0.0392857142857143,0.0392857142857143,0.00714285714285714,2
"311",2003,1.54,"J","N",13,0.54,24,0,0,4,0,0,0,0,0,"flood",4,0,0,0.0128205128205128,0,1
"312",2003,1.54,"JK","N",31,0.65,52,1,5,19,2,0,27,4,1,"flood",24,33,0.0204714640198511,0.0148883374689826,0.000620347394540943,2
"313",2003,1.54,"JK","N",25,0.28,19,0,1,3,0,0,4,1,0,"flood",4,5,0.0105263157894737,0.00842105263157895,0,2
"314",2003,1.54,"JKL","S",34,0.85,42,1,6,30,1,0,16,13,5,"ebb",36,30,0.0210084033613445,0.0252100840336134,0.00350140056022409,3
"315",2003,1.54,"JK","N",28,0.46,25,1,0,14,1,0,2,6,1,"flood",14,9,0.0128571428571429,0.02,0.00142857142857143,2
"316",2003,1.54,"L","N",3,5,28,0,0,0,0,0,10,0,0,"flood",0,10,0.119047619047619,0,0,1
"317",2003,1.54,"L","S",1,NA,37,0,0,1,0,0,1,0,0,"flood",1,1,0.027027027027027,0.027027027027027,0,1
"318",2003,1.54,"L","NS",NA,NA,40,1,0,0,0,0,1,0,0,"flood",0,1,NA,NA,NA,1
"319",2003,1.54,"L","S",NA,NA,43,0,0,0,0,0,7,0,0,"flood",0,7,NA,NA,NA,1
"320",2003,1.54,"KL","NS",36,NA,41,1,2,4,0,0,12,2,0,"flood",6,14,0.00948509485094851,0.0040650406504065,0,2
"321",2003,1.54,"L","S",8,1,20,1,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"322",2003,1.54,"K","N",5,0.8,NA,0,1,0,0,0,0,0,0,"",1,0,NA,NA,NA,1
"323",2003,1.54,NA,"NS",NA,NA,7,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,NA
"324",2003,1.54,NA,"N",7,0.14,9,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,NA
"325",2003,1.54,"JKL","SN",25,NA,59,3,5,26,3,1,32,1,11,"flood",31,37,0.0250847457627119,0.0210169491525424,0.00745762711864407,3
"326",2003,1.54,"K","SN",6,NA,34,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.00490196078431373,1
"327",2003,1.54,"L","N",9,1.56,39,1,0,2,0,0,29,1,0,"flood",2,30,0.0854700854700855,0.0056980056980057,0,1
"328",2003,1.54,"J","S",15,0.2,7,1,4,5,0,0,1,0,0,"slack",9,1,0.00952380952380952,0.0857142857142857,0,1
"329",2003,1.54,"K","N",11,0.55,17,2,0,1,0,0,0,0,0,"ebb",1,0,0,0.0053475935828877,0,1
"330",2003,1.54,"L","N",11,0.09,25,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"331",2003,1.54,"KL",NA,17,0.29,20,1,2,3,2,0,28,1,2,"ebb",5,31,0.0911764705882353,0.0147058823529412,0.00588235294117647,2
"332",2003,1.54,"JKL","S",31,0.23,20,0,2,3,3,1,13,4,4,"slack",5,21,0.0338709677419355,0.00806451612903226,0.00645161290322581,3
"333",2003,1.54,"L","N",15,2.53,46,0,3,0,0,0,3,1,0,"flood",3,4,0.00579710144927536,0.00434782608695652,0,1
"334",2003,1.54,"L","S",8,0.88,25,0,1,4,1,0,25,0,0,"flood",5,26,0.13,0.025,0,1
"335",2003,1.54,"L","N",11,1.82,68,0,0,0,0,0,3,0,0,"ebb",0,3,0.00401069518716577,0,0,1
"336",2003,1.54,"J","S",18,0.06,10,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"337",2003,1.54,"J","N",9,0.22,11,0,2,3,0,0,1,2,2,"flood",5,3,0.0303030303030303,0.0505050505050505,0.0202020202020202,1
"338",2003,1.54,"J","S",17,0.06,13,0,16,12,0,0,5,9,7,"flood",28,14,0.0633484162895928,0.126696832579186,0.0316742081447964,1
"339",2003,1.54,"JK","N",4,NA,15,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"340",2003,1.54,"JK","S",31,0.1,9,0,0,6,0,0,1,1,0,"slack",6,2,0.00716845878136201,0.021505376344086,0,2
"341",2003,1.54,"K","N",17,1.94,45,0,0,0,0,0,2,1,0,"flood",0,3,0.00392156862745098,0,0,1
"342",2003,1.54,"JK","NS",13,NA,35,2,0,0,0,0,3,2,1,"flood",0,5,0.010989010989011,0,0.0021978021978022,2
"343",2003,1.54,"J","NS",NA,NA,38,1,0,0,3,0,3,0,0,"flood",0,6,NA,NA,NA,1
"344",2003,1.54,"JKL","NS",NA,NA,68,5,10,17,5,5,21,11,4,"flood",27,42,NA,NA,NA,3
"345",2003,1.54,"JKL","N",51,2.14,153,1,0,12,1,1,3,4,0,"flood",12,9,0.00115340253748558,0.00153787004998078,0,3
"346",2003,1.54,"JKL","NS",42,NA,116,0,4,3,0,0,29,2,0,"flood",7,31,0.00636288998357964,0.0014367816091954,0,3
"347",2003,1.54,"L","NS",2,NA,12,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"348",2003,1.54,"L","N",NA,NA,21,0,0,0,0,0,0,0,0,"ebb",0,0,NA,NA,NA,1
"349",2003,1.54,"L","S",6,0.17,11,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"350",2003,1.54,"JK","S",9,0.22,9,0,0,2,0,0,1,1,1,"slack",2,2,0.0246913580246914,0.0246913580246914,0.0123456790123457,2
"351",2003,1.54,"J","S",3,NA,12,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"352",2004,0.6,"J","N",9,3.56,40,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"353",2004,0.6,"J","NS",1,NA,4,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"354",2004,0.6,"J","N",20,0.85,26,1,0,3,0,1,7,0,0,"flood",3,8,0.0153846153846154,0.00576923076923077,0,1
"355",2004,0.6,"J","S",16,1.31,32,0,0,0,0,1,0,0,0,"flood",0,1,0.001953125,0,0,1
"356",2004,0.6,"J","N",20,1.15,47,0,0,1,0,1,2,1,0,"flood",1,4,0.00425531914893617,0.00106382978723404,0,1
"357",2004,0.6,"J","N",22,0.05,30,0,0,0,0,0,2,0,0,"ebb",0,2,0.00303030303030303,0,0,1
"358",2004,0.6,"J","S",18,1.06,26,0,0,1,0,0,0,0,0,"ebb",1,0,0,0.00213675213675214,0,1
"359",2004,0.6,"J","N",13,1.08,35,1,2,4,2,0,1,0,2,"ebb",6,3,0.00659340659340659,0.0131868131868132,0.0043956043956044,1
"360",2004,0.6,"L","S",11,3.82,52,0,0,2,0,0,1,0,0,"ebb",2,1,0.00174825174825175,0.0034965034965035,0,1
"361",2004,0.6,"J","N",16,1.69,52,1,0,1,2,0,19,0,3,"flood",1,21,0.0252403846153846,0.00120192307692308,0.00360576923076923,1
"362",2004,0.6,"J","N",6,0.17,39,1,0,1,1,0,5,0,0,"flood",1,6,0.0256410256410256,0.00427350427350427,0,1
"363",2004,0.6,"J","S",18,5,100,0,0,2,0,0,0,2,0,"ebb",2,2,0.00111111111111111,0.00111111111111111,0,1
"364",2004,0.6,"J","N",12,1.17,20,0,1,1,0,0,1,0,0,"flood",2,1,0.00416666666666667,0.00833333333333333,0,1
"365",2004,0.6,"J","N",20,1.15,37,2,1,0,2,0,10,0,1,"flood",1,12,0.0162162162162162,0.00135135135135135,0.00135135135135135,1
"366",2004,0.6,"J","N",17,1.12,45,1,1,3,0,1,10,0,3,"ebb",4,11,0.0143790849673203,0.00522875816993464,0.00392156862745098,1
"367",2004,0.6,"J","S",16,0.63,23,0,1,0,1,0,0,1,0,"ebb",1,2,0.00543478260869565,0.00271739130434783,0,1
"368",2004,0.6,"J","N",15,1,26,2,0,0,0,0,1,0,2,"flood",0,1,0.00256410256410256,0,0.00512820512820513,1
"369",2004,0.6,"J","S",21,0.48,22,0,4,5,0,0,8,1,1,"flood",9,9,0.0194805194805195,0.0194805194805195,0.00216450216450216,1
"370",2004,0.6,"J","N",22,0.77,38,0,8,6,9,1,99,0,0,"ebb",14,109,0.130382775119617,0.0167464114832536,0,1
"371",2004,0.6,"JL","N",44,0.66,50,3,1,53,4,0,34,3,5,"flood",54,41,0.0186363636363636,0.0245454545454545,0.00227272727272727,2
"372",2004,0.6,"L","S",23,1.09,30,0,0,4,0,0,0,0,0,"flood",4,0,0,0.00579710144927536,0,1
"373",2004,0.6,"J","N",16,0.69,18,0,4,7,0,0,16,2,0,"flood",11,18,0.0625,0.0381944444444444,0,1
"374",2004,0.6,"J","N",12,0.75,18,0,0,2,0,0,7,1,0,"flood",2,8,0.037037037037037,0.00925925925925926,0,1
"375",2004,0.6,"JL","N",34,0.47,25,0,1,25,0,0,21,0,0,"flood",26,21,0.0247058823529412,0.0305882352941176,0,2
"376",2004,0.6,"J","N",19,0.63,45,0,0,3,0,2,8,0,0,"ebb",3,10,0.0116959064327485,0.00350877192982456,0,1
"377",2004,0.6,"J","S",19,0.21,15,0,0,0,0,0,1,0,0,"ebb",0,1,0.00350877192982456,0,0,1
"378",2004,0.6,"J","S",16,0.75,45,0,0,0,0,0,1,0,0,"flood",0,1,0.00138888888888889,0,0,1
"379",2004,0.6,"J","N",17,0.47,21,6,1,3,2,0,48,2,8,"ebb",4,52,0.145658263305322,0.0112044817927171,0.0224089635854342,1
"380",2004,0.6,"J","S",22,0.77,28,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"381",2004,0.6,"L","NS",12,NA,32,0,0,0,0,0,1,0,0,"flood",0,1,0.00260416666666667,0,0,1
"382",2004,0.6,"L","S",5,0.2,10,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"383",2004,0.6,"J","S",21,0.95,33,0,0,3,0,0,1,0,0,"slack",3,1,0.00144300144300144,0.00432900432900433,0,1
"384",2004,0.6,"J","N",24,0.46,17,0,2,4,0,2,3,0,0,"flood",6,5,0.0122549019607843,0.0147058823529412,0,1
"385",2004,0.6,"JL","NS",31,NA,68,5,5,15,4,1,39,0,4,"flood",20,44,0.0208728652751423,0.0094876660341556,0.00189753320683112,2
"386",2004,0.6,"J","S",22,0.09,15,4,0,6,0,2,10,0,2,"flood",6,12,0.0363636363636364,0.0181818181818182,0.00606060606060606,1
"387",2004,0.6,"JL","N",22,0.64,23,1,2,0,0,0,8,1,0,"flood",2,9,0.0177865612648221,0.00395256916996047,0,2
"388",2004,0.6,"J","N",21,0.52,33,0,0,1,0,0,1,2,0,"flood",1,3,0.00432900432900433,0.00144300144300144,0,1
"389",2004,0.6,"JL","S",27,0.26,16,0,1,0,0,0,0,0,0,"ebb",1,0,0,0.00231481481481481,0,2
"390",2004,0.6,"JL","N",19,1.32,41,0,2,4,0,2,7,1,1,"flood",6,10,0.0128369704749679,0.00770218228498074,0.00128369704749679,2
"391",2004,0.6,"L","S",11,1,18,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"392",2004,0.6,"JK","N",25,0.44,29,0,0,1,0,0,2,0,1,"flood",1,2,0.00275862068965517,0.00137931034482759,0.00137931034482759,2
"393",2004,0.6,"L","S",7,2.14,35,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"394",2004,0.6,"JKL","N",33,0.73,32,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,3
"395",2004,0.6,"L","NS",29,NA,25,0,0,2,0,0,5,0,2,"slack",2,5,0.00689655172413793,0.00275862068965517,0.00275862068965517,1
"396",2004,0.6,"L","NS",1,NA,25,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.04,1
"397",2004,0.6,"JKL","NS",83,NA,82,2,2,15,1,1,7,0,2,"flood",17,9,0.00132236262121657,0.00249779606229797,0.00029385836027035,3
"398",2004,0.6,"JK","NS",31,NA,46,0,0,7,0,0,0,0,0,"flood",7,0,0,0.00490883590462833,0,2
"399",2004,0.6,"JK","NS",31,NA,42,3,1,8,1,0,8,1,0,"flood",9,10,0.00768049155145929,0.00691244239631336,0,2
"400",2004,0.6,"JKL","NS",75,NA,87,0,3,10,0,0,6,3,2,"flood",13,9,0.00137931034482759,0.00199233716475096,0.000306513409961686,3
"401",2004,0.6,"L","S",11,0.91,24,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"402",2004,0.6,"L","NS",5,0,39,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"403",2004,0.6,"JK","N",28,0.32,26,2,1,5,1,6,13,1,3,"flood",6,21,0.0288461538461538,0.00824175824175824,0.00412087912087912,2
"404",2004,0.6,"L","N",40,0,28,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"405",2004,0.6,"L","S",9,0.22,12,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"406",2004,0.6,"JK","S",36,0.36,27,0,0,2,1,0,1,1,0,"flood",2,3,0.00308641975308642,0.00205761316872428,0,2
"407",2004,0.6,"JKL","N",44,0.66,49,0,4,10,3,0,16,0,4,"ebb",14,19,0.0088126159554731,0.00649350649350649,0.00185528756957328,3
"408",2004,0.6,"L","SN",39,NA,77,3,3,32,2,0,37,1,1,"ebb",35,40,0.0133200133200133,0.0116550116550117,0.000333000333000333,1
"409",2004,0.6,"JKL","S",33,0.18,14,0,1,0,0,0,0,0,0,"flood",1,0,0,0.00216450216450216,0,3
"410",2004,0.6,"JK","N",20,0.85,24,1,0,0,1,0,3,1,0,"flood",0,5,0.0104166666666667,0,0,2
"411",2004,0.6,"L","N",37,0.86,68,1,0,5,3,0,22,1,0,"flood",5,26,0.0103338632750397,0.00198728139904611,0,1
"412",2004,0.6,"L","S",11,1.91,29,0,0,0,1,0,0,0,0,"flood",0,1,0.00313479623824451,0,0,1
"413",2004,0.6,"L","NS",11,NA,52,0,0,0,0,0,3,0,0,"flood",0,3,0.00524475524475524,0,0,1
"414",2004,0.6,"JKL","N",64,0.89,65,0,2,7,0,0,1,1,4,"flood",9,2,0.000480769230769231,0.00216346153846154,0.000961538461538462,3
